ano,ementa,classe,id_prop
2012,"Declara de utilidade pública a ""Associação Projeto Oficina Escola de Artes e Ofícios de Itu - POEAO"", naquele Município.",favorável,1063936
2012,"Apela para a Sra. Presidente da República a fim de que se adotem providências para que o PROUNI abra espaço para cursos de medicina com contratos que garantam que os médicos formados pelo mesmo sirvam aos Municípios por um tempo determinado e que seus salários sejam isentos de impostos, beneficiando dessa maneira o povo brasileiro.",favorável,1093460
2012,"Declara de utilidade pública a ""Associação Down de Itapira"", naquele Município.",favorável,1077228
2012,"Apela para a Sra. Presidenta da República a fim de que determine a realização dos estudos técnicos e a adoção das medidas necessárias visando a redução ou isenção da carga tributária incidente sobre a cadeia produtiva dos insumos utilizados no cultivo de laranja, bem como a prorrogação da Linha Especial de Crédito (LEC) para garantir o financiamento da estocagem de suco.",favorável,1086853
2012,"Declara de utilidade pública o ""Projeto Semente - Amparo Responsável Educacional de Incentivo Artístico e Ofícios - AREIAO"", em Itapevi.",favorável,1067316
2012,Apela para a Sra. Presidente da República e para os Srs. Presidentes do Senado Federal e da Câmara dos Deputados a fim de que empreendam esforços na aprovação de investimentos da ordem de 10% (dez por cento) do PIB em educação.,favorável,1072134
2019,"Altera dispositivos da Resolução nº 576, de 26 de junho de 1970, com modificações posteriores.",favorável,1000258647
2019,"Revoga a Lei nº 15.556, de 29 de agosto de 2014.",favorável,1000254062
2019,Aprova a indicação de membro do Senhor Marcos Roberto Lopomo para o Conselho Diretor da Agência Reguladora de Saneamento e Energia do Estado de São Paulo - ARSESP.,favorável,1000254176
2019,"Manifesta veemente repúdio à exposição ""Palestina - Da limpeza étnica à resistência e reconhecimento internacional"", aberta à visitação pública na Assembleia Legislativa do Estado do Rio Grande do Sul, em 25 de novembro de 2019, promovida pelos Deputados Estaduais Luiz Fernando Mainardi (PT-RS) e Sofia Cavedon (PT-RS).",favorável,1000312534
2019,Aprova a indicação de membro para integrar a Diretoria da Agência Reguladora de Serviços Públicos Delegados de Transporte do Estado de São Paulo - ARTESP.,favorável,1000273344
2019,"Aplaude os membros da Marinha do Brasil, que atuaram com sucesso, no dia 20 de novembro, ao teste de imersão estática do submarino ""Riachuelo"", o primeiro dos quatro submarinos de propulsão diesel-elétrica em construção no Brasil, no âmbito do Programa de Desenvolvimento de Submarinos (PROSUB).",favorável,1000312254
2019,Aplaude os pesquisadores da UNICAMP no estudo pioneiro do zika vírus como agente inibidor do tumor de próstata.,favorável,1000311277
2019,Amplia os horários de atendimento dos restaurantes do Programa Bom Prato.,favorável,1000281358
2019,Aprova a indicação de membro do Senhor Marcus Vinicius Vaz Bonini para o Conselho Diretor da Agência Reguladora de Saneamento e Energia do Estado de São Paulo - ARSESP.,favorável,1000254175
2021,"Repudia as incursões de aviões militares chineses no espaço aéreo taiwanês, ocorridas em 04 de outubro de 2021.",favorável,1000389789
2021,Tipifica o porte de drogas ilícitas como infração administrativa com imposição de multa.,favorável,1000361568
2021,"Apela aos senhores parlamentares federais a fim de que aprovem a PEC 135, de 2019, que trata do sistema de votação e apuração de eleições, plebiscitos e referendos, com a expedição de cédulas físicas, conferíveis pelo eleitor, em defesa da democracia e dos princípios constitucionais.",favorável,1000379890
2021,"Cria o ""Memorial AVARC (Acolhimento de Vítimas, Análise e Resolução de Conflitos) em Homenagem às vítimas da COVID-19"", no Hall Monumental do Palácio 9 de Julho.",favorável,1000383331
2021,"Autoriza os contribuintes do Imposto sobre Transmissão Causa Mortis e Doação de Quaisquer Bens ou Direitos - ITCMD e do Imposto sobre Propriedade de Veículos Automotores - IPVA a realizar o pagamento de parte dos tributos na forma de doações diretas a Organizações da Sociedade Civil de Interesse Público - OSCIPs situadas e atuantes no Estado, a Fundos e Fundações Estaduais ou Municipais e a entidades de assistência social já subvencionadas pelo Governo do Estado.",favorável,1000377314
2021,Tipifica como infração administrativa e sanciona com multa a exigência de apresentação de comprovante de vacinação para entrada e permanência em estabelecimentos de acesso ao público.,favorável,1000386262
2021,Propõe a supressão do § 3º do artigo 11 do Regimento Interno.,favorável,1000371800
2021,"Aplaude a Federação de Empresas Juniores do Estado - Fejesp, que oferece consultorias gratuitas para empreendedores que enfrentam alguma dificuldade nesse período de pandemia, contribuindo para a manutenção do emprego e da renda.",favorável,1000375741
2021,"Veda o uso da chamada ""linguagem neutra"" em quaisquer comunicações oficiais ou extraoficiais, internas ou externas à administração pública direta e indireta de qualquer dos poderes do Estado, autarquias, fundações, empresas públicas, sociedades de economia mista, suas subsidiárias, e sociedades controladas, direta ou indiretamente, pelo poder público.",favorável,1000382522
2015,Acresce o § 4º ao artigo 13 da Constituição do Estado.,favorável,1276776
2015,"Dá nova forma aos artigos 10 e 23 da Resolução nº 576, de 1970, e alterações posteriores, na forma consolidada.",favorável,1262851
2015,"Declara de utilidade pública a ""Associação Criança Feliz de Sorocaba - ACFS"", naquele Município.",favorável,1251846
2015,"Institui a ""Semana Estadual da Diabetes Tipo 1"".",favorável,1252278
2015,Proíbe a prática do proselitismo político no Sistema Educacional do Estado de São Paulo.,favorável,1251130
2008,"Declara de utilidade pública a ""Casa da Criança Feliz"", na Capital.",favorável,824239
2008,"Susta processo movido pela Justiça Eleitoral em face de deputado, nos termos dos §§ 3º e 4º do artigo 14 da Constituição do Estado.",favorável,796289
2008,"Declara de utilidade pública o ""Lar Creche Wilson de Oliveira"", em Jundiaí.",favorável,844538
2013,"Declara de utilidade pública o ""Grupo dos Voluntários de Combate ao Câncer de Capão Bonito"", naquele Município.",favorável,1133257
2013,Altera a redação do artigo 35 do Regimento Interno.,favorável,1131758
2013,Classifica Florínea como Município de Interesse Turístico.,favorável,1178764
2001,"Parecer nº 1812, de 2001. Concede licença para o prosseguimento do Processo nº  95.01.19019-6/MG, perante o Tribunal Regional Federal da 1ª Região, em face do  Deputado José Aldo Demarchi.",favorável,131740
2001,"Parecer nº 1811, de 2001. Concede licença para o prosseguimento do Processo nº   31.271.0/8, perante o Tribunal  de Justiça do Estado de São Paulo, em face do  Deputado Dimas Eduardo Ramalho.",favorável,131739
2017,"Manifesta protesto contra o Projeto de Lei nº 65, de 2017, de autoria do Poder Executivo de Bebedouro, que dispõe sobre a mudança de denominação da Praça Chico Mendes para Praça Maria Loreto Santos, no Jardim Talarico, em Bebedouro.",favorável,1000170224
2017,"Dispõe sobre a reprodução, criação, venda, compra e doação de animais de estimação em estabelecimentos comerciais e outros, no Estado.",favorável,1000027425
2004,"Apela para o Sr. Presidente da República a fim de, através do Excelentíssimo Senhor Ministro de Estado do Desenvolvimento, Indústria e Comércio Exterior, fixar preço mínimo para as importações do produto coríndon artificial (óxido de alumínio) marrom provenientes da China.",favorável,515041
2004,"Fixa a data-base para revisão anual dos vencimentos e proventos dos servidores públicos, ativos e inativos, do Poder Judiciário.",favorável,517866
2020,"Concede isenção temporária da alíquota do Imposto sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação - ICMS ao ""arroz com casca não parboilizado"" e ao ""arroz semibranqueado ou branqueado, não parboibilizado"" da Nomenclatura Comum do Mercosul.",favorável,1000335412
2020,Determina a realização de testes em massa para COVID-19 no âmbito do Estado.,favorável,1000342927
1996,"Passa a denominar-se ""Gladys Bernardes Minhoto"" a Rodovia SP-129 no trecho que liga Tatuí a Itapetininga, a ""Maria Conceição Galvão Andrade"" ao trecho que liga Boituva a Tatuí, da referida Rodovia.",favorável,61489
2007,"Mantém a decisão do Tribunal de Contas do Estado de São Paulo, no acórdão prolatado pela E. Segunda Câmara referente ao Processo TC 2550/026/99, que julgou irregular as contas do Instituto de Pesquisas Tecnológicas do Estado de São Paulo - IPT, referentes ao exercício de 1999.",favorável,723923
2014,"Declara de utilidade pública a ""Associação Franciscana de Solidariedade"", na Capital.",favorável,1237897
2022,"Repudia a decisão da Diretora de Ensino da cidade de Mogi das Cruzes, Sra. Estela Vanessa de Menezes Cruz, que fechou quatro classes de aula da Escola Estadual Paula Ferrari, em Jundiapeba.",favorável,1000438583
2006,"Revoga as leis sem numeração que especifica, compreendidas entre 1970 e 1972.",favorável,665564
2005,Revoga as resoluções legislativas que especifica.,favorável,618332
2018,"Declara de utilidade pública a ""LAV - LAR, AMOR E VIDA"", em Bariri.",favorável,1000225552
1996,"Altera a redação do parágrafo único do artigo 100 da Constituição do Estado, que dispõe sobre a nomeação do Procurador Geral do Estado.",contrário,4230
2001,"Parecer nº 522/01. Aprova o 6º termo aditivo do contrato celebrado entre a Companhia do Metropolitano de São Paulo - Metrô e a Pluri Engenharia e Projetos S/C Ltda, constante do Processo TC 03290/026/91.",contrário,109556
2003,"Institui o Programa de Restrição à Circulação de Veículos Automotores nas Regiões Metropolitanas do Estado, denominado "" Selo Verde"".",contrário,179760
2003,"Autoriza a veiculação publicitária externa, nos ônibus que compõem o Sistema dos Serviços Intermunicipais Regulares de Transporte Coletivo de Passageiros (linhas rodoviárias, suburbanas e de fretamento).",contrário,190932
2003,Autoriza o Poder Executivo a conceder Auxílio-Creche aos servidores públicos do Estado.,contrário,197570
2001,Proíbe a permanência e a circulação de cães ferozes em locais públicos sem focinheiras e coleiras.,contrário,110768
2003,Obriga a utilização de arroz suplementado com ferro nas refeições do pré-escolar em escolas e creches assistenciais ou públicas de educação infantil.,contrário,183843
2003,"Obriga as indústrias de cigarros a compensarem o Estado e os municípios pelos custos despendidos com os atendimentos médicos no Sistema Único de Saúde - SUS, prestados a portadores de doenças associadas ao tabagismo.",contrário,196770
2003,Apela para o Sr. Presidente da República a fim de proibir a aplicação do teste de apnéia para diagnóstico da morte cerebral.,contrário,201340
2003,"Assegura o direito à opção do tratamento psicológico aos autores de crimes de agressão física e moral contra a mulher, na fase processual de conciliação, no âmbito dos Juizados Especiais Criminais do Estado.",contrário,202133
2003,"Dispõe sobre efetivação, na Polícia Militar, dos Soldados Temporários.",contrário,197711
2003,Cria no Ambito do Estado o programa de auxilio as pessoas que voluntariamente optarem pela mudança da homossexualidade ou de sua orientação sexual da homossexualidade para a heterossexualidade.,contrário,197716
2003,"Obriga os fornecedores de peças e componentes, utilizados na montagem ou reparo de equipamento elétrico ou mecânico, a assegurarem, expressamente, garantia da mesma, independente da garantia legal.",contrário,197980
2003,"Sujeita à realização de audiências públicas prévias à sua remessa ao Legislativo, os projetos de lei, de iniciativa do Executivo, que tratem de temas relacionados ao meio ambiente.",contrário,179759
2003,Institui contribuição de apoio às Santas Casas de Misericórdia.,contrário,196769
2003,Estabelece a obrigatoriedade de publicação no Diário Oficial do Estado de São Paulo dos atos que especifica.,contrário,184266
2003,Dispõe sobre alíquota do ICMS  incidente sobre operações que tenham por objeto fumo e seus sucedâneos.,contrário,194350
2003,Apela para o Sr. Presidente República a fim de alterar as leis ambientais para elevar  de 50% para 70% o percentual de desmatamento de alguns Estados de modo ampliar as áreas destinadas a acomodar todos os integrantes do MST   Movimento dos Sem Terra.,contrário,193319
2003,Obriga o lançamento dos efluentes tratados das estações de tratamento de esgoto - ETE nos mananciais de origem da captação.,contrário,197560
2003,"Obriga as empresas que executarem obras públicas a colocarem placas, em lugar visível, com as informações que especifica.",contrário,215882
2003,"Declara de utilidade pública a ""Associação de Munícipes para Amparo ao Menor Osasquense - AMAMOS"", em Osasco.",contrário,192043
2003,"Altera a redação  do  artigo 217 que dispõe sobre a garantia, pelo Estado, do bem-estar social.",contrário,194763
2003,"Dispensa o Funcionário Público Estadual, responsável por pessoa portadora de deficiência, de parte da jornada de trabalho.",contrário,197622
2003,"Inclui a disciplina ""Educação Moral e Cívica  no currículo do ensino fundamental e médio das escolas públicas do Estado.",contrário,197649
2003,Dispõe sobre o estágio de acadêmicos de Direito junto aos Juízos de Direito das Varas das Execuções Criminais.,contrário,197963
2003,"Acrescenta dispositivo ao Decreto-lei nº 260, de 1970, alterado pela Lei nº 8992, de 1994, a fim de conceder, na aposentadoria, proventos integrais relativos ao posto imediato, a título de promoção, à Praça mulher.",contrário,197643
2003,"Permite a encampação das concessões objetos de contratos celebradas entre o Governo do Estado e concessionários, para exploração  de rodovias no âmbito do Estado.",contrário,197744
2003,"Susta o Decreto nº 48.115, de 2003, que introduz alterações no Regulamento do Imposto sobre Circulação de Mercadorias e Prestações de Serviços - RICMS.",contrário,219650
2003,Dispõe sobre desconto de 50% no valor do pedágio para os veículos acima de 2 toneladas que trafegarem nas rodovias do Estado de São Paulo no horário das 23:00 às 05:00 horas.,contrário,197586
2003,Institui o Fundo de Auxílio Financeiro ao Estudante  do Ensino Superior no Estado de São Paulo   (FAFEES).,contrário,197628
2003,"Obriga as empresas concessionárias que administram rodovias do Estado a destinarem, ao Fundo Social de Solidariedade, 20% (vinte por cento) dos recursos arrecadados através da autorização de veiculação publicitária, nos equipamentos e áreas destinadas aos usuários.",contrário,190044
2003,Assegura aos estudantes o desconto de 50%  (cinqüenta por cento) na aquisição de livros de todas as categorias.,contrário,187651
2003,"Dispõe sobre a criação da ""Escola Superior Unificada de Polícia"".",contrário,197594
2003,Vincula o correspondente a 2% (dois por cento) de toda a arrecadação do ICMS cobrado pelo consumo da eletricidade aos programas gerais de saúde pública.,contrário,198849
2003,"Acrescenta parágrafos ao artigo 181 que dispõe sobre estabelecimento, pelos municípios, de normas relativas ao uso e ocupação do solo.",contrário,203643
2003,Obriga o Poder Executivo a destinar parcela da arrecadação do ICMS para a recuperação do meio ambiente.,contrário,209250
2005,"Altera dispositivos da Resolução nº 576, de 1970, que dispõem sobre constituição de Comissão Parlamentar de Inquérito.",contrário,619521
2006,Dispõe sobre a criação de Comissão Parlamentar de Inquérito.,contrário,670485
2008,Obriga os estabelecimentos industriais e condomínios residenciais que possuírem caixa d'água para armazenamento de água potável com capacidade acima de 50.000 (cinqüenta mil) litros a manterem um químico responsável pela manutenção da qualidade da água.,contrário,844013
2009,"Proíbe mudança na indicação de livros didáticos para as escolas públicas e particulares antes de período mínimo, fixado, matéria por matéria, em decreto regulamentador dessa norma, a partir da última escolha feita pelo corpo docente.",contrário,896934
2009,"Altera a redação dos artigos 7º e 21 da Lei nº 13.296, de 2008, que estabelece o tratamento tributário do Imposto sobre a Propriedade de Veículos Automotores - IPVA.",contrário,863238
2009,"Altera a redação do artigo 21 da Lei nº 13.296, de 2008, que estabelece o tratamento tributário do Imposto sobre a Propriedade de Veículos Automotores - IPVA.",contrário,868438
2009,"Altera os §§ 1º e 2º do artigo 2º da Lei nº 13.541, de 2009, que proíbe o consumo de cigarros, cigarrilhas, charutos ou de qualquer outro produto fumígeno, derivado ou não do tabaco, de modo a estender a proibição a locais específicos, abertos e ventilados, em que seja usual a formação de fila ou concentração de pessoas.",contrário,869616
2010,"Apela para o Sr. Presidente do Congresso Nacional para que, através dos órgãos competentes, apresente propositura que restabeleça no Código Penal Brasileiro, de maneira diferenciada, em artigos distintos, os crimes de ""estupro"" e ""atentado violento ao pudor"", a fim de que a tipificação de cada crime evidencie a real conduta do agente infrator da lei no crime correspondido.",contrário,956929
2009,"Mantém a decisão do Tribunal de Contas do Estado de São Paulo, referente ao Processo TC-3111/026/99, que julgou irregulares a licitação e o contrato firmado entre a Secretaria de Administração Penitenciária de São Paulo - Coordenadoria dos Estabelecimentos Penitenciários do Estado - Casa de Detenção Feminina do Tatuapé e a empresa Geraldo G. Coan & Cia Ltda.",contrário,883249
2009,"Proíbe as concessionárias de energia elétrica do Estado, de suspender o fornecimento de energia elétrica para os consumidores que necessitem de uso contínuo e domiciliar de aparelho para realizar procedimentos médicos indispensáveis à preservação da vida.",contrário,886692
2009,Autoriza o Poder Executivo a criar e instalar a Faculdade de Medicina de Presidente Prudente.,contrário,891827
2011,"Estabelece normas suplementares de direito penitenciário, e regula e autoriza a utilização de substâncias para a denominada ""castração química"" em presos condenados pelos delitos previstos nos artigos 213, 217-A, 218 e 218-A, do Decreto-Lei 2.848, de 1940 (Código Penal Brasileiro), nos casos de pedofilia, assim considerada pelo Código Internacional de Doenças",contrário,1002896
2011,"Altera a Lei nº 10.871, de 2001, que dispõe sobre a Loteria da Habitação.",contrário,1004582
2009,"Acrescenta § 4º ao artigo 2º da Lei Complementar 1010, de 2007, que dispõe sobre a criação da São Paulo Previdência - SPPREV.",contrário,916919
2009,"Cria o ""Programa Estrada Limpa"".",contrário,918697
2011,"Acrescenta o artigo 263-B, para destinação de recursos à cultura.",contrário,1012711
2010,Isenta do pagamento de pedágio os veículos automotores de duas rodas.,contrário,925566
2010,"Assegura o direito à moradia, e disciplina a comunicação oficial das autoridades competentes sobre diligências relativas ao despejo coletivo de comunidades rurais e urbanas no Estado.",contrário,928051
2010,Determina a retirada das cancelas das praças de pedágios do sistema Sem Parar - Via Fácil em todas as rodovias do Estado.,contrário,932622
2010,"Reconhece a decisão do Tribunal de Contas do Estado de São Paulo, no Processo TC - 6201/026/90, que constatou irregularidade no contrato firmado entre o Departamento de Estradas de Rodagem do Estado de São Paulo e a Serveng Civilsan S/A.",contrário,942920
2010,"Institui o ""Dia do Vizinho"" no Calendário Oficial do Estado.",contrário,961575
2011,"Determina que os reajustes de vencimentos de Governador, Secretários de Estado e Deputados Estaduais fiquem condicionados à extensão do mesmo porcentual aos vencimentos dos servidores públicos estaduais, da ativa e aposentados.",contrário,999464
2011,Institui o Conselho Estadual de Segurança Pública.,contrário,1003107
2011,"Autoriza o Poder Executivo a isentar do pagamento de pedágio os proprietários de veículos moradores de cidades nas quais haja praças ou postos de pedágios e arrecadação, localizados em estradas estaduais ou sob sua jurisdição, quando não houver via alternativa pavimentada e em boas condições de tráfego.",contrário,1004875
2012,Proíbe a venda de remédios a base de corticóide e/ou corticosteróides sem apresentação de prescrição médica.,contrário,1067736
2011,Institui a Frequência Eletrônica nas escolas estaduais do Estado.,contrário,1015697
2012,"Condiciona a apresentação, narração e transmissão de eventos esportivos públicos no Estado a serem realizadas, obrigatoriamente em língua portuguesa.",contrário,1072025
2011,"Dispõe sobre a isenção do ICMS na aquisição de equipamentos e materiais esportivos destinados, exclusivamente, ao treinamento e à preparação de atletas e equipes brasileiras para competições desportivas em jogos olímpicos, paraolímpicos, pan-americanos e mundiais.",contrário,1016655
2011,"Apela para a Sra. Presidente da República e para o Sr. Presidente do Senado Federal a fim de que determinem estudos e adoção de providencias para que seja instituída uma campanha de esclarecimento acerca dos problemas relacionados ao Projeto de Lei Ordinária nº 5003-B, de 2001, substituído pelo PLC 122, de 2006, que criminaliza qualquer manifestação contra homossexualismo especificamente, distorcendo valores e tratando pessoas com preferências sexuais específicas como se não fossem cidadãos normais.",contrário,1018761
2011,"Apóia o movimento dos soldados do Corpo de Bombeiros do Estado do Rio de Janeiro, solidarizando-se com todas as suas lutas e reivindicações e defendendo a imediata libertação dos soldados aprisionados.",contrário,1018317
2012,Determina que todos os aeroportos do Estado tenham um desfibrilador cardíaco automático.,contrário,1074857
2012,Obriga as emissoras de Rádio e Televisão a transmitirem a execução do Hino Nacional nos eventos esportivos do Estado.,contrário,1076587
2013,"Declara o Município de Diadema ""Cidade Sustentável"".",contrário,1121753
2014,Determina que os rótulos nutricionais presentes nas embalagens dos alimentos e das bebidas apresentem em maior destaque o número de calorias.,contrário,1195843
2017,Estabelece estrutura mínima de cargos e funções do magistério e apoio escolar em exercício nas escolas públicas estaduais.,contrário,1000026834
2004,"Reforma a decisão do Tribunal de Contas do Estado, que julgou irregulares o Processo Seletivo da Concorrência Pública e o Contrato  celebrado pelo Departamento de Estradas e Rodagens do Estado de São Paulo - DER - e a Transtécnica Construções e Comércio Limitada, bem como o Termo de Aditamento celebrado em 10/01/1995, constante do TC - 22056/026/94.",contrário,524583
2004,"Reforma  a decisão do Tribunal de Contas do Estado que julgou irregulares o Processo Seletivo da Concorrência Pública e o Contrato celebrado pelo Departamento de Estradas e Rodagens do Estado de São Paulo - DER  e a empresa Consdon Engenharia e Comércio Limitada, bem como o Termo de Aditivo e Modificativo, constante do Processo TC - 018363/026/00.",contrário,526058
2003,"Manifesta apoio à atitude do Governo do Estado de Alagoas, pela demonstração de civismo e cidadania ao abrigar Luiz Fernando da Costa, mais conhecido pela alcunha de ""Fernandinho Beiramar"".",contrário,197580
2020,"Proíbe a interrupção dos serviços de conexão à internet residencial, móvel e comercial durante o estado de calamidade pública decorrente da COVID-19.",contrário,1000321901
2019,"Altera os artigos 61 e 71 da Resolução nº 576, de 26 de junho de 1970 - Regimento Interno da Assembleia Legislativa do Estado de São Paulo, de modo a excluir a figura do Relator Especial nas comissões.",contrário,1000314669
2021,"Altera o artigo 7º da Lei Complementar nº 432, de 18 de dezembro de 1985, e o artigo 2º da Lei Complementar nº 776, de 23 de dezembro de 1993.",contrário,1000363043
2003,"Dispensa de qualquer restrição imposta à circulação de veículos automotores àqueles  movidos a álcool, a gás e a energia elétrica.",contrário,180411
2003,"Altera dispositivo da Lei nº 9.165, de 1995, que dispõe sobre a concessão de pensões aos portadores de hanseníase.",contrário,181322
2021,"Estabelece prioridade para grávidas, lactantes e puérperas, com ou sem comorbidades, no Plano Estadual de Imunização contra a COVID-19.",contrário,1000370275
2003,"Dispõe sobre a inclusão, nos rótulos das bebidas alcoólicas comercializadas no Estado, da seguinte informação: ""Venda proibida para menores de 18 anos. Pena: prisão simples de dois meses a um ano ou multa"".",contrário,177840
2003,Autoriza o Poder Executivo Estadual a conceder acréscimo de 25% (vinte e cinco por cento) no valor da aposentadoria por invalidez do servidor público que necessitar da assistência permanente de outra pessoa.,contrário,197565
2003,"Determina ao Poder Executivo a celebração de convênios com as municipalidades para a assistência médica, odontológica e psicológica aos presos e adolescentes infratores no município.",contrário,197574
2003,"Cria o Programa de Análise, Estímulo e Substituição de Equipamentos Sanitários   PAESES.",contrário,197625
2022,Isenta o contribuinte do Estado do pagamento da Taxa de Renovação de Licenciamento Anual de Veículo (TRLAV).,contrário,1000429666
2003,Dispõe sobre isenção do ICMS para aquisição de bens móveis pelos órgãos da Administração Pública direta e indireta ou fundacional  do Estado e pelas prefeituras municipais.,contrário,183454
2003,"Dá a denominação de ""Professora Helena Braz Vendramini"" à Escola Estadual do  Parque Minas Gerais, em Ourinhos.",contrário,194875
2009,"Fica garantida, na rede estadual de ensino e de cultura, a destinação de espaço físico para a realização de atividades voltadas ao ensino, formação, aperfeiçoamento, preparação, lazer, recreação e outras, de natureza não religiosa ou político-partidária, que tenham por objetivo o desenvolvimento da comunidade e o exercício da cidadania.",contrário,849916
2003,"Apela para o Sr. Presidente da República a fim de incluir, no Código Penal Brasileiro, a pena de prisão perpétua para os casos que especifica.",contrário,184010
2009,"Cria o Cartório de Registro Civil das Pessoas Naturais do Distrito São Lucas, na Capital.",contrário,869837
2009,Cria o Sistema de Transparência do Legislativo (STL) com os objetivos de prestar contas e facilitar o acesso às informações referentes aos gastos realizados pelo parlamento.,contrário,846684
2011,Dispõe sobre a isenção dos médicos da restrição quanto à circulação de veículos nos Municípios que a adotam.,contrário,998167
2009,Institui o Programa Habitacional para Servidores dos Quadros da Educação.,contrário,864729
2011,"Dá nova redação ao inciso II do artigo 254, que dispõe sobre a eleição de Reitores e Vice-Reitores.",contrário,1006890
2009,Torna obrigatória a realização de cursos sobre a hanseníase para médicos e enfermeiros que compõem o quadro de funcionários dos Centros de Saúde ou AMAS.,contrário,888683
2011,"Dispõe sobre a obrigatoriedade de reserva de vagões em cada composição de trem ou metrô para uso exclusivo de mulheres com crianças de colo, gestantes, maiores de 65 anos e pessoas com necessidades especiais no Estado.",contrário,1009265
2009,"Torna obrigatório o uso de coletes infláveis de proteção (colete ""air bag"") para os condutores de motocicletas e de veículos similares nas rodovias do Estado.",contrário,849420
2009,"Veda a prestação de serviços de guarda, segurança e vigilância por cães de guarda com fins lucrativos no âmbito do Estado.",contrário,905287
2011,"Institui o programa ""Anjos da Guarda"", destinado aos alunos de Ensino Fundamental e Médio das escolas estaduais.",contrário,1038797
2009,"Altera a Lei nº 11.331, de 2002, que dispõe sobre os emolumentos praticados pelos serviços notariais e de registro, em face das disposições da Lei Federal nº 10.169, de 2000.",contrário,891613
2009,"Reconhece a decisão do Tribunal de Contas do Estado de São Paulo, no Processo TC - 018189/026/05, que julgou irregulares a concorrência e o contrato celebrado entre o Departamento de Estradas de Rodagem - DER e a EIT- Empresa Industrial Técnica S/A.",contrário,918644
2009,Institui a política de incentivo à redução da cobrança das tarifas de pedágio nas rodovias estaduais.,contrário,887914
2011,Estabelece valor unitário para o vale-refeição concedido aos servidores públicos estaduais.,contrário,999471
2009,Isenta do pagamento de tarifa de pedágio nas rodovias estaduais os veículos cujos proprietários possuam residência permanente ou exerçam atividades profissionais de caráter usual no Município em que se localizar a praça de pedágio.,contrário,910014
2021,"Regulamenta a cobrança pela utilização dos serviços de estacionamento em supermercados, hipermercados, centros comerciais e ""shopping centers"".",contrário,1000364962
2011,Dispõe sobre o reconhecimento e uso do nome social dos travestis e transexuais nos órgãos de administração pública do Estado.,contrário,1007629
2023,"Repudia a conduta da Vereadora Perla Muller, da Câmara Municipal de Ribeirão Preto, em entrevista na rádio Difusora.",contrário,1000488329
2012,Dispõe sobre a substituição de policiais que prestam serviços nas Assistências Policial Civil e Policial Militar da Assembleia Legislativa.,contrário,1064370
2010,"Apela para os Srs. Presidentes do Senado Federal e da Câmara dos Deputados, bem como para os líderes partidários, a fim de que empreendam esforços para que o Projeto de lei nº 1991, de 2007, que institui a Política Nacional de Resíduos Sólidos, apensado ao Projeto de lei nº 203, de 1991, seja apreciado e aprovado com a máxima brevidade possível.",contrário,965542
2010,"Limita o número de animais de estimação por unidade residencial nas áreas urbanas do Estado, conforme critérios técnicos que evitem situação de estresse, maus-tratos, desconforto e violência aos espécimes.",contrário,979177
2023,Repudia a Unilever Brasil pelo assédio moral e demissão de forma arbitrária e ilegal do funcionário Kelvin Saragossa Santos.,contrário,1000497491
2011,"Cria benefício previdenciário aos servidores públicos civis e militares aposentados ou reformados por invalidez que necessitem da assistência permanente de ""cuidador"".",contrário,1004063
2011,Estabelece diretrizes para o fornecimento de alimentação escolar no Estado.,contrário,1013180
2011,Proíbe a utilização de dispositivo antifurto que inutilize cédulas de dinheiro.,contrário,1012167
2011,"Cria o ""Programa Desconto para Automóveis Velhos"" no Estado.",contrário,1019795
2011,"Altera a Lei no 8.876, de 1994, que dispõe sobre o Fundo Especial de Despesa do Tribunal de Justiça do Estado de São Paulo.",contrário,1023066
2011,Dispõe sobre o Programa Estadual de Incentivo às Paradas de Conscientização da Diversidade Sexual no Estado.,contrário,1028753
2023,"Obriga que todo recurso público proveniente de transferências obrigatórias e voluntárias da União seja destinado ao pagamento dos vencimentos ou subsídios dos ocupantes de cargos públicos destinados à docência da rede pública e oficial do Estado, de modo que esses servidores recebam seu salário base, no mínimo, em valor igual àquele fixado para o piso salarial pela Lei Federal nº 11.738, de 16 de julho de 2008.",contrário,1000486063
2011,"Regulamenta o artigo 175 da Constituição do Estado, sobre a apreciação parlamentar de emendas à lei orçamentária anual.",contrário,1038507
2023,Estabelece que os benefícios pagos pelo Regime Próprio do Servidor Público do Estado são direitos sociais.,contrário,1000493903
2012,Torna obrigatória a adoção de pavimentação ecológica nas áreas que menciona.,contrário,1063989
2023,"Altera a Lei Complementar nº 207, de 05 de janeiro de 1979, Lei Orgânica da Polícia do Estado de São Paulo.",contrário,1000491381
2007,Cria nas escolas da Rede Estadual de Ensino uma Sala de Leitura e uma Sala de Informática.,contrário,705312
2012,Dispõe sobre a obrigatoriedade da presença do ensino da Filosofia no currículo escolar do ensino fundamental.,contrário,1075089
2008,Dispõe sobre a fiscalização e o controle do tráfego de veículos e combinações de veículos transportadores de cargas cuja capacidade de tração ultrapasse o limite de 20 toneladas nas rodovias estaduais.,contrário,838543
